Tweet_number,rawContent,timestamp,ID,replyCount,retweetCount,likeCount
393,"In the middle of a shutdown, Trump signed an executive order Friday eliminating a 2.1% pay raise for federal workers due to take effect in January 

 https://t.co/vHSd8n5bLI",2018-12-29 17:21:42+00:00,1.08E+18,1431,5667,5038
394,"Trump threatened to ""entirely"" close the border if Democrats don't meet his demands.
He's trying to convince us he needs a wall to close the border by admitting he can close it without a wall.
Pure genius.",2018-12-29 17:20:37+00:00,1.08E+18,68,456,1067
395,I was told to tweet about weed and not about politics. Weed is truth! Trump is untruth.He is the devil who doesn’t really exist! So there is my “weed” post.,2018-12-29 17:17:46+00:00,1.08E+18,131,241,1529
396,NEW POLL: Just 33 percent of voters would definitely or likely support Trump's reelection https://t.co/y02P6x0mPI https://t.co/FEuDDv8Ghi,2018-12-29 17:17:03+00:00,1.08E+18,317,310,700
397,"Trump signed an executive order Friday eliminating a 2.1% pay raise for federal workers due to take effect in January, writing in August that ""federal agency budgets cannot sustain such increases."" https://t.co/rV6d7r1iFY",2018-12-29 17:10:00+00:00,1.08E+18,322,904,757
398,"In six days the Dems regain control of the House, with all its powers of oversight and subpoena. There are already 17 Federal investigations of Trump and his entities. He has no idea how bad it’s about to get. I’m sending thoughts and prayers.",2018-12-29 17:01:10+00:00,1.08E+18,408,1870,9755
399,The Trump Administration is attempting to dismantle the valuable work the EPA has done to protect the air we breathe. You can submit a public comment against this proposal by emailing a-and-r-docket@epa.gov. Include Docket ID No. EPA-HQ-OAR-2018-0794 in the subject line.,2018-12-29 16:58:01+00:00,1.08E+18,420,3858,6050
400,"The Senate voted unanimously to keep the government open—but Trump decided to shut down the government over his wasteful border wall. Now 800,000 federal workers don’t know when they’ll receive their next paychecks. He must end his #TrumpShutdown. https://t.co/SpzL3ttltn",2018-12-29 16:53:41+00:00,1.08E+18,475,931,3293
401,"This is the number 1 lesson from the midterms. Trump's approval rating among voters equaled the GOP's vote share. He/They didn't defy political gravity. Unless Dems nominate electoral poison, Trump'll lose in 2020 with a 40-45% approval rating among voters.",2018-12-29 16:41:54+00:00,1.08E+18,87,374,1337
402,Trump problem: he cannot win and has left himself no unhumiliating exit,2018-12-29 16:41:05+00:00,1.08E+18,372,2263,7951
403,"My look ahead for @CNN on what to expect from Trump, Mueller and Congress in 2019. Two-word summary: “Buckle up.”

https://t.co/HyC9Ci7NbK",2018-12-29 16:39:42+00:00,1.08E+18,142,885,3036
404,"BREAKING: Trump signed a pay freeze for federal workers for all of 2019 last night. This on top of the #TrumpShutdown. What a heartless, no good thief. What kind of coward does this right after Christmas, in the dark of night? Donald does. What a traitor. This is plain wrong.",2018-12-29 16:39:41+00:00,1.08E+18,986,6569,12025
405,"Finally, it's worth reiterating that Trump's numbers *right now* are pretty bad, with a -12 net approval rating (-11 among polls of RV/LV).

So SOMETHING has to change or he'll have to get quite lucky to win re-election (i.e. face off against another super-unpopular opponent).",2018-12-29 16:37:24+00:00,1.08E+18,93,168,794
406,"Sheila Jackson-Lee Quietly Introduces Bill To Block Taxpayer Money From Building The Wall https://t.co/gnTpeYuQJc

What a Spiteful Act to Prevent Americans from using their own money to Build a Border Wall!

Stay Strong President Trump! We are with you!",2018-12-29 16:30:25+00:00,1.08E+18,430,798,867
407,"BREAKING: NJ AG has evidence that managers at Trump’s golf club gave fraudulent green cards &amp; Social Security numbers to employees. When evidence was uncovered the AG didn’t trust Sessions, so they contacted Mueller. Now the FBI &amp; Mueller are investigating the immigration crimes.",2018-12-29 16:28:22+00:00,1.08E+18,2099,20091,57283
408,"BREAKING: New Jersey Attorney General has obtained evidence of possible crimes at Trump's golf club. When the AG found out, they didn’t trust contacting Jeff Sessions, so they contacted Mueller instead. Now Mueller and the FBI are investigating. https://t.co/N86tIsjiFM",2018-12-29 16:22:04+00:00,1.08E+18,104,1066,2310
409,"This tweet is all lies:

1.  The 19,000 text messages were RECOVERED, not deleted;

2  They are all from a short time period last year; and

3. The only ""total Obstruction of Justice"" is Trump tweeting lies about them, solely to derail the investigation of him and his family.",2018-12-29 16:15:20+00:00,1.08E+18,82,1544,4302
410,"The best case for Trump is that he didn’t know Manafort was deeply in debt to &amp; compromised by the Russians when he hired him as campaign manager. If his vetting was that deficient, it’s not in the realm of possibility for him to run the country.  https://t.co/2Cthk5Y5KC",2018-12-29 16:14:32+00:00,1.08E+18,254,1352,3814
411,"I’ve been #AntiTrump since he came down the escalator. 
 
But I’ve not had a successful #FBRParty yet, so I’m giving it one last try. 

I’ll follow anyone who:

❤️Likes
🗯Comments 
♻️RTs
😡AND HATES TRUMP! 

👉You should too! 👈
#Resistance #FBR #BlueWave",2018-12-29 16:13:44+00:00,1.08E+18,515,1277,2903
412,"We have enough money to build a wall that Trump promised would be paid for by Mexico and experts say won't work.

We have enough to give huge tax breaks to the rich &amp; big corporations.

We do not have enough to give a 1.9% pay raise to federal employees.

How fucked up is this?",2018-12-29 16:10:52+00:00,1.08E+18,101,961,2303
413,"I will lose some followers for being too harsh but this must be said. If you voted for Trump and his policies are hurting you, good for you. You knew about the bankruptcies, scam university, and all of the fuckery and you still voted for him anyway. You are not a victim, own it.",2018-12-29 16:01:21+00:00,1.08E+18,70,308,1763
414,"So Trump’s new acting chief of staff may have misled the Senate about his finances. We had to file a complaint against him. 
https://t.co/pX48X6zs9I",2018-12-29 16:00:45+00:00,1.08E+18,148,2329,5170
415,"A government that won’t protect our borders deserves to be shut down.

I’m with Trump.

How about you?",2018-12-29 15:57:01+00:00,1.08E+18,327,1371,3836
416,"A few observations

— WH trying to make this Democrats’ fault without actually selling that.

— they are trying divide Schumer and Pelosi, with no luck

— Pelosi hasn’t heard from Trump in 18 days.",2018-12-29 15:55:24+00:00,1.08E+18,182,1243,3897
417,"Regarding Trump's latest tweet about Strzok and Page, he has the facts wrong.

WaPo reports:
* There’s no evidence that any messages were deleted in order to hide them from investigators.
* The 19,000 messages referenced by Trump were found, not lost. https://t.co/cejxUJqODW",2018-12-29 15:50:07+00:00,1.08E+18,215,2000,3845
418,New Jersey prosecutors have evidence that supervisors at Trump’s New Jersey golf club may have provided fraudulent green cards and Social Security numbers to undocumented immigrant workers. https://t.co/v8XySG4bxP,2018-12-29 15:49:05+00:00,1.08E+18,990,6442,11965
419,"Trump had 2 years with control of every branch of government, yet he accomplished nothin’ and was miserable the whole time.

In six days the Dems take the House and begin an onslaught of subpoenas and an avalanche of oversight.

2019 will be the worst year of Donald Trump’s life.",2018-12-29 15:48:25+00:00,1.08E+18,1158,5037,22179
420,"So let me get this straight, Cheri: we Trump supporters know that a wall doesn’t work yet we insist on a wall because it WILL work to keep out people of other races because we are such racists? Oh yes, and liars. Not quite sure how to process this insanity.",2018-12-29 15:47:40+00:00,1.08E+18,136,287,1248
421,"Thanks to President Trump's shutdown, thousands of federal employees don't know when their next paycheck is coming. 

But for the janitors, security guards and others who keep these buildings running, they won't see a paycheck at all. That's not right. 
https://t.co/AqOLDmyYpm",2018-12-29 15:46:29+00:00,1.08E+18,230,897,1729
422,"The shutdown is likely a preview of what is to come from Trump as he faces existential threats, a heightened version of what’s come before: stopping a full-on political collapse by shoring up base w political fights on issues like immigration and avoiding clear losses on economy",2018-12-29 15:44:11+00:00,1.08E+18,327,1394,5557
423,"Hey Trump!

What's the refugee child killing, traitor enabling, economy wrecking, dictator appeasing, healthcare withdrawing, Nazi tolerating, climate change denying, military abusing, poor excuse for an American administration going to fcuk up next?

Anyone...",2018-12-29 15:36:13+00:00,1.08E+18,307,899,3191
424,"Palm Beach Post reports concern among those who paid $1,000 per ticket for New Year's at Mar-a-Lago: Will Trump show? https://t.co/VywxdpSRiv 

Taxpayers spend millions on travel &amp; security so Trump can pocket thousands.",2018-12-29 15:30:03+00:00,1.08E+18,584,1702,2450
425,"Trump has not tweeted for over 24 hours. The last time he did that, he was sneaking off to see the troops. Maybe, this time he is sneaking off to a non-extradition country for good!!! 🤞🏻",2018-12-29 15:29:52+00:00,1.08E+18,231,211,1477
426,UPDATE: XHALE City Vape Shop FIRES Racist Trump-Hating Liberal After SCREECHING MELTDOWN CAUGHT ON VIDEO https://t.co/tSkKsP73ZM via @gatewaypundit,2018-12-29 15:27:14+00:00,1.08E+18,149,370,829
427,"Trump tweets: ""Word is that a new Caravan is forming in Honduras...""

""Word is...""?

Donnie. You're the POTUS. You have the world's largest intelligence apparatus at your fingertips. And you're trafficking in Fox &amp; Friends gossip? What the fucking fuck!

@realDonaldTrump #idiot",2018-12-29 15:23:06+00:00,1.08E+18,77,530,1520
428,There it is. Trump has singlehandely destroyed the entire US Soybean commodity market. China has new suppliers so It’s not coming back. #Winning,2018-12-29 15:19:43+00:00,1.08E+18,1466,12743,24291
429,“Direct payments to farmers covered by payouts intended to blunt the impact of Mr. Trump’s tariff war with China could be delayed .. because the workers processing them have been furloughed.”,2018-12-29 15:11:31+00:00,1.08E+18,96,386,734
430,"When you stress a body with weights, creating tears and straining muscle, it can grow back stronger. The same is true of our body politic. The Trump years will be remembered as a time we went off the rails, but also as a time we mobilized, strengthened our resolve, and learned.",2018-12-29 15:09:31+00:00,1.08E+18,980,4932,27501
431,A good question from @JakeSherman: Trump “had an empty Washington and the captive attention of the media the last eight days. Why wasn't he on TV blasting Congress for inaction every single day?”,2018-12-29 15:06:19+00:00,1.08E+18,390,508,2192
432,"Trump just used his ""emergency powers"" to wow an executive order that cancels a 2019 legislative pay raise for federal workers. It was supposed to start in January. He says we can't afford it. Happy new year...only if you're already filthy rich. What's next?",2018-12-29 15:03:22+00:00,1.08E+18,439,2625,4383
433,"“When Melania Trump accompanied her husband President Trump to Iraq this week, it was the first time in more than a decade that a first lady of the United States had visited a war zone.” https://t.co/6lwlGb9fug",2018-12-29 14:59:23+00:00,1.08E+18,183,491,2247
434,"When I say ""Trump is not my President"" I'm not being snarky.  The reality is Trump doesn't want to be my President. He only wants to be the President of his base, The rest of us simply don't matter to him.",2018-12-29 14:53:29+00:00,1.08E+18,176,891,3620
435,"Trump now is blaming Democrats for his #shutdown.🙄

Just a few weeks ago, @realDonaldTrump *bragged* that he‘d shut down the government, despite a bipartisan deal that would have passed Congress and kept government open.

Trump and the @GOP *own* the #TrumpShutdown‼️",2018-12-29 14:48:41+00:00,1.08E+18,145,1463,2775
436,"Obama’s EPA estimated $80 BILLION in health benefits a year from installing pollution controls at coal plants.

Trump’s deeply corrupt EPA has reduced that figure to $4-6 MILLION, disregarding evidence and common sense.

This is a total disgrace. https://t.co/TNTpFaHcUz",2018-12-29 14:47:44+00:00,1.08E+18,108,2579,4433
437,"Nancy Pelosi is in Hawaii at a luxury Spa while Trump's at the White House ready to deal!

You tell me who's more arrogant? 

Nancy, you're an old-era, strong-armed, hatch politician who only cares about your own Power! 

Drink it in Nancy. 
Be careful not to choke on it!",2018-12-29 14:47:21+00:00,1.08E+18,123,719,1348
